original,augmented_name,count
"TT GDNN-GDTX H. Chợ Mới, tỉnh Bắc Kạn","['TT GDNN-GDTX H. Chợ Mới, tỉnh Bắc Kạn', 'tt gdnn gdtx h cho moi tinh bac kan', 'tt gdnn trung tam giao duc thuong xuyen h cho moi tinh bac kan', 'tt gdnn ttgdtx h cho moi tinh bac kan', 'tt gdnn trung tam gdtx h cho moi tinh bac kan', 'tt gdnn giao duc thuong xuyen h cho moi tinh bac kan']",6
THPT Bộc Bố,"['THPT Bộc Bố', 'thpt boc bo', 'trung hoc pho thong boc bo', 'truong thpt boc bo', 'truong cap 3 boc bo', 'ptth boc bo', 'truong trung hoc pho thong boc bo', 'pho thong trung hoc boc bo', 'cap 3 boc bo', 'pho thong boc bo', 'pt boc bo']",11
"TT GDNN-GDTX H. Pác Nặm, tỉnh Bắc Kạn","['TT GDNN-GDTX H. Pác Nặm, tỉnh Bắc Kạn', 'tt gdnn gdtx h pac nam tinh bac kan', 'tt gdnn trung tam gdtx h pac nam tinh bac kan', 'tt gdnn giao duc thuong xuyen h pac nam tinh bac kan', 'tt gdnn ttgdtx h pac nam tinh bac kan', 'tt gdnn trung tam giao duc thuong xuyen h pac nam tinh bac kan']",6
Học ở nước ngoài_12,"['Học ở nước ngoài_12', 'hoc o nuoc ngoai_12']",2
"Quân nhân, Công an tại ngũ_12","['Quân nhân, Công an tại ngũ_12', 'quan nhan cong an tai ngu_12']",2
TTGDTX TP. Thái Nguyên,"['TTGDTX TP. Thái Nguyên', 'ttgdtx tp thai nguyen', 'tttrung tam giao duc thuong xuyen tp thai nguyen', 'ttttgdtx tp thai nguyen', 'ttgiao duc thuong xuyen tp thai nguyen', 'tttrung tam gdtx tp thai nguyen']",6
THPT Chuyên Thái Nguyên,"['THPT Chuyên Thái Nguyên', 'thpt chuyen thai nguyen', 'ptth chuyen thai nguyen', 'trung hoc pho thong chuyen thai nguyen', 'pho thong chuyen thai nguyen', 'truong thpt chuyen thai nguyen', 'truong cap 3 chuyen thai nguyen', 'pt chuyen thai nguyen', 'cap 3 chuyen thai nguyen', 'truong trung hoc pho thong chuyen thai nguyen', 'pho thong trung hoc chuyen thai nguyen']",11
THPT Lương Ngọc Quyến,"['THPT Lương Ngọc Quyến', 'thpt luong ngoc quyen', 'ptth luong ngoc quyen', 'pho thong trung hoc luong ngoc quyen', 'pt luong ngoc quyen', 'truong trung hoc pho thong luong ngoc quyen', 'cap 3 luong ngoc quyen', 'trung hoc pho thong luong ngoc quyen', 'truong cap 3 luong ngoc quyen', 'pho thong luong ngoc quyen', 'truong thpt luong ngoc quyen']",11
THPT Gang Thép,"['THPT Gang Thép', 'thpt gang thep', 'pt gang thep', 'truong trung hoc pho thong gang thep', 'pho thong gang thep', 'trung hoc pho thong gang thep', 'truong cap 3 gang thep', 'truong thpt gang thep', 'cap 3 gang thep', 'ptth gang thep', 'pho thong trung hoc gang thep']",11
THPT Dương Tự Minh,"['THPT Dương Tự Minh', 'thpt duong tu minh', 'cap 3 duong tu minh', 'truong trung hoc pho thong duong tu minh', 'pho thong duong tu minh', 'ptth duong tu minh', 'pt duong tu minh', 'trung hoc pho thong duong tu minh', 'truong thpt duong tu minh', 'truong cap 3 duong tu minh', 'pho thong trung hoc duong tu minh']",11
PT Dân tộc nội trú Thái Nguyên,"['PT Dân tộc nội trú Thái Nguyên', 'pt dan toc noi tru thai nguyen']",2
THPT Thái Nguyên,"['THPT Thái Nguyên', 'thpt thai nguyen', 'pt thai nguyen', 'ptth thai nguyen', 'pho thong thai nguyen', 'truong cap 3 thai nguyen', 'trung hoc pho thong thai nguyen', 'truong trung hoc pho thong thai nguyen', 'truong thpt thai nguyen', 'cap 3 thai nguyen', 'pho thong trung hoc thai nguyen']",11
Thiếu Sinh Quân QK1,"['Thiếu Sinh Quân QK1', 'thieu sinh quan qk1']",2
Phổ thông Vùng Cao Việt Bắc,"['Phổ thông Vùng Cao Việt Bắc', 'pho thong vung cao viet bac']",2
CĐ SP Thái Nguyên,"['CĐ SP Thái Nguyên', 'cd sp thai nguyen']",2
CĐ Kinh tế Tài chính Thái Nguyên,"['CĐ Kinh tế Tài chính Thái Nguyên', 'cd kinh te tai chinh thai nguyen']",2
CĐ Giao thông Vận tải miền núi,"['CĐ Giao thông Vận tải miền núi', 'cd giao thong van tai mien nui', 'cd gtvt mien nui']",3
CĐ Y tế Thái Nguyên,"['CĐ Y tế Thái Nguyên', 'cd y te thai nguyen']",2
CĐ Văn hoá Nghệ thuật Việt Bắc,"['CĐ Văn hoá Nghệ thuật Việt Bắc', 'cd van hoa nghe thuat viet bac']",2
CĐ Thương mại và Du lịch,"['CĐ Thương mại và Du lịch', 'cd thuong mai va du lich']",2
Trường PTDT Nội trú Vùng cao Việt Bắc,"['Trường PTDT Nội trú Vùng cao Việt Bắc', 'truong ptdt noi tru vung cao viet bac']",2
TH Bưu chính Viễn thông và CNTT Miền Núi,"['TH Bưu chính Viễn thông và CNTT Miền Núi', 'th buu chinh vien thong va cntt mien nui']",2
CĐ Kinh tế kỹ thuật - ĐH TN,"['CĐ Kinh tế kỹ thuật - ĐH TN', 'cd kinh te ky thuat dh tn']",2
CĐ Nghề Cơ điện LK,"['CĐ Nghề Cơ điện LK', 'cd nghe co dien lk']",2
TC nghề Thái Nguyên,"['TC nghề Thái Nguyên', 'tc nghe thai nguyen']",2
CĐ nghề số 1- Bộ Quốc phòng,"['CĐ nghề số 1- Bộ Quốc phòng', 'cd nghe so 1 bo quoc phong']",2
Trung cấp Y tế Thái Nguyên,"['Trung cấp Y tế Thái Nguyên', 'trung cap y te thai nguyen']",2
Trung cấp Thái Nguyên,"['Trung cấp Thái Nguyên', 'trung cap thai nguyen']",2
Trung cấp Y khoa Pasteur,"['Trung cấp Y khoa Pasteur', 'trung cap y khoa pasteur']",2
TT GDNN-GDTX TP. Thái Nguyên,"['TT GDNN-GDTX TP. Thái Nguyên', 'tt gdnn gdtx tp thai nguyen', 'tt gdnn trung tam giao duc thuong xuyen tp thai nguyen', 'tt gdnn giao duc thuong xuyen tp thai nguyen', 'tt gdnn ttgdtx tp thai nguyen', 'tt gdnn trung tam gdtx tp thai nguyen']",6
Trường trung học Giao thông Vận tải khu vực 1,"['Trường trung học Giao thông Vận tải khu vực 1', 'truong trung hoc giao thong van tai khu vuc 1', 'truong trung hoc gtvt khu vuc 1']",3
THPT Khánh Hoà,"['THPT Khánh Hoà', 'thpt khanh hoa', 'pho thong trung hoc khanh hoa', 'truong trung hoc pho thong khanh hoa', 'ptth khanh hoa', 'truong cap 3 khanh hoa', 'pt khanh hoa', 'cap 3 khanh hoa', 'trung hoc pho thong khanh hoa', 'pho thong khanh hoa', 'truong thpt khanh hoa']",11
CĐ Công nghiệp Thái Nguyên,"['CĐ Công nghiệp Thái Nguyên', 'cd cong nghiep thai nguyen']",2
CĐ Nghề than khoáng sản Việt Nam,"['CĐ Nghề than khoáng sản Việt Nam', 'cd nghe than khoang san viet nam']",2
THPT Đồng Hỷ,"['THPT Đồng Hỷ', 'thpt dong hy', 'truong thpt dong hy', 'ptth dong hy', 'pt dong hy', 'pho thong dong hy', 'truong trung hoc pho thong dong hy', 'pho thong trung hoc dong hy', 'trung hoc pho thong dong hy', 'truong cap 3 dong hy', 'cap 3 dong hy']",11
TTGDNN-GDTX huyện Đồng Hỷ,"['TTGDNN-GDTX huyện Đồng Hỷ', 'ttgdnn gdtx huyen dong hy', 'ttgdnn trung tam giao duc thuong xuyen huyen dong hy', 'ttgdnn giao duc thuong xuyen huyen dong hy', 'ttgdnn ttgdtx huyen dong hy', 'ttgdnn trung tam gdtx huyen dong hy']",6
Trung cấp Luật Thái Nguyên,"['Trung cấp Luật Thái Nguyên', 'trung cap luat thai nguyen']",2
TTGDTX Thành phố Sông Công,"['TTGDTX Thành phố Sông Công', 'ttgdtx thanh pho song cong', 'tttrung tam giao duc thuong xuyen thanh pho song cong', 'tttrung tam gdtx thanh pho song cong', 'ttttgdtx thanh pho song cong', 'ttgiao duc thuong xuyen thanh pho song cong']",6
THPT Sông Công,"['THPT Sông Công', 'thpt song cong', 'pt song cong', 'pho thong song cong', 'truong thpt song cong', 'truong trung hoc pho thong song cong', 'truong cap 3 song cong', 'cap 3 song cong', 'ptth song cong', 'trung hoc pho thong song cong', 'pho thong trung hoc song cong']",11
CĐ Cơ khí luyện kim,"['CĐ Cơ khí luyện kim', 'cd co khi luyen kim']",2
CĐ Công nghiệp Việt Đức,"['CĐ Công nghiệp Việt Đức', 'cd cong nghiep viet duc']",2
Văn hoá I - Bộ Công An,"['Văn hoá I - Bộ Công An', 'van hoa i bo cong an']",2
TT GDNN-GDTX TP. Sông Công,"['TT GDNN-GDTX TP. Sông Công', 'tt gdnn gdtx tp song cong', 'tt gdnn ttgdtx tp song cong', 'tt gdnn giao duc thuong xuyen tp song cong', 'tt gdnn trung tam gdtx tp song cong', 'tt gdnn trung tam giao duc thuong xuyen tp song cong']",6
Trường Văn Hoá,"['Trường Văn Hoá', 'truong van hoa']",2
TTGDTX Huyện Định Hoá,"['TTGDTX Huyện Định Hoá', 'ttgdtx huyen dinh hoa', 'ttttgdtx huyen dinh hoa', 'ttgiao duc thuong xuyen huyen dinh hoa', 'tttrung tam giao duc thuong xuyen huyen dinh hoa', 'tttrung tam gdtx huyen dinh hoa']",6
THPT Định Hoá,"['THPT Định Hoá', 'thpt dinh hoa', 'pho thong dinh hoa', 'truong cap 3 dinh hoa', 'cap 3 dinh hoa', 'ptth dinh hoa', 'pho thong trung hoc dinh hoa', 'pt dinh hoa', 'truong trung hoc pho thong dinh hoa', 'trung hoc pho thong dinh hoa', 'truong thpt dinh hoa']",11
THPT Bình Yên,"['THPT Bình Yên', 'thpt binh yen', 'ptth binh yen', 'truong cap 3 binh yen', 'truong trung hoc pho thong binh yen', 'truong thpt binh yen', 'trung hoc pho thong binh yen', 'cap 3 binh yen', 'pho thong binh yen', 'pt binh yen', 'pho thong trung hoc binh yen']",11
TT GDNN-GDTX Huyện Định Hoá,"['TT GDNN-GDTX Huyện Định Hoá', 'tt gdnn gdtx huyen dinh hoa', 'tt gdnn trung tam gdtx huyen dinh hoa', 'tt gdnn giao duc thuong xuyen huyen dinh hoa', 'tt gdnn ttgdtx huyen dinh hoa', 'tt gdnn trung tam giao duc thuong xuyen huyen dinh hoa']",6
TTGDTX Huyện Phú Lương,"['TTGDTX Huyện Phú Lương', 'ttgdtx huyen phu luong', 'ttttgdtx huyen phu luong', 'ttgiao duc thuong xuyen huyen phu luong', 'tttrung tam gdtx huyen phu luong', 'tttrung tam giao duc thuong xuyen huyen phu luong']",6
THPT Phú Lương,"['THPT Phú Lương', 'thpt phu luong', 'truong trung hoc pho thong phu luong', 'truong thpt phu luong', 'pho thong phu luong', 'cap 3 phu luong', 'truong cap 3 phu luong', 'ptth phu luong', 'trung hoc pho thong phu luong', 'pho thong trung hoc phu luong', 'pt phu luong']",11
THPT Yên Ninh,"['THPT Yên Ninh', 'thpt yen ninh', 'pho thong yen ninh', 'truong trung hoc pho thong yen ninh', 'pho thong trung hoc yen ninh', 'trung hoc pho thong yen ninh', 'truong thpt yen ninh', 'pt yen ninh', 'ptth yen ninh', 'truong cap 3 yen ninh', 'cap 3 yen ninh']",11
TT GDNN-GDTX Huyện Phú Lương,"['TT GDNN-GDTX Huyện Phú Lương', 'tt gdnn gdtx huyen phu luong', 'tt gdnn trung tam giao duc thuong xuyen huyen phu luong', 'tt gdnn trung tam gdtx huyen phu luong', 'tt gdnn giao duc thuong xuyen huyen phu luong', 'tt gdnn ttgdtx huyen phu luong']",6
CĐ than khoáng sản Việt Nam,"['CĐ than khoáng sản Việt Nam', 'cd than khoang san viet nam']",2
Trung cấp nghề dân tộc nội trú Thái Nguyên,"['Trung cấp nghề dân tộc nội trú Thái Nguyên', 'trung cap nghe dan toc noi tru thai nguyen']",2
TTGDTX Huyện Võ Nhai,"['TTGDTX Huyện Võ Nhai', 'ttgdtx huyen vo nhai', 'ttttgdtx huyen vo nhai', 'ttgiao duc thuong xuyen huyen vo nhai', 'tttrung tam giao duc thuong xuyen huyen vo nhai', 'tttrung tam gdtx huyen vo nhai']",6
THPT Võ Nhai,"['THPT Võ Nhai', 'thpt vo nhai', 'truong thpt vo nhai', 'ptth vo nhai', 'pt vo nhai', 'trung hoc pho thong vo nhai', 'cap 3 vo nhai', 'truong trung hoc pho thong vo nhai', 'pho thong vo nhai', 'pho thong trung hoc vo nhai', 'truong cap 3 vo nhai']",11
THPT Hoàng Quốc Việt,"['THPT Hoàng Quốc Việt', 'thpt hoang quoc viet', 'trung hoc pho thong hoang quoc viet', 'pt hoang quoc viet', 'ptth hoang quoc viet', 'pho thong trung hoc hoang quoc viet', 'cap 3 hoang quoc viet', 'truong cap 3 hoang quoc viet', 'truong trung hoc pho thong hoang quoc viet', 'truong thpt hoang quoc viet', 'pho thong hoang quoc viet']",11
TT GDNN-GDTX Huyện Võ Nhai,"['TT GDNN-GDTX Huyện Võ Nhai', 'tt gdnn gdtx huyen vo nhai', 'tt gdnn giao duc thuong xuyen huyen vo nhai', 'tt gdnn trung tam giao duc thuong xuyen huyen vo nhai', 'tt gdnn trung tam gdtx huyen vo nhai', 'tt gdnn ttgdtx huyen vo nhai']",6
TTGDTX Huyện Đại Từ,"['TTGDTX Huyện Đại Từ', 'ttgdtx huyen dai tu', 'tttrung tam giao duc thuong xuyen huyen dai tu', 'ttgiao duc thuong xuyen huyen dai tu', 'tttrung tam gdtx huyen dai tu', 'ttttgdtx huyen dai tu']",6
THPT Đại Từ,"['THPT Đại Từ', 'thpt dai tu', 'ptth dai tu', 'trung hoc pho thong dai tu', 'cap 3 dai tu', 'truong thpt dai tu', 'pt dai tu', 'pho thong dai tu', 'truong trung hoc pho thong dai tu', 'truong cap 3 dai tu', 'pho thong trung hoc dai tu']",11
THPT Lưu Nhân Chú,"['THPT Lưu Nhân Chú', 'thpt luu nhan chu', 'truong thpt luu nhan chu', 'truong trung hoc pho thong luu nhan chu', 'truong cap 3 luu nhan chu', 'ptth luu nhan chu', 'pho thong trung hoc luu nhan chu', 'pt luu nhan chu', 'cap 3 luu nhan chu', 'pho thong luu nhan chu', 'trung hoc pho thong luu nhan chu']",11
TT GDNN-GDTX Huyện Đại Từ,"['TT GDNN-GDTX Huyện Đại Từ', 'tt gdnn gdtx huyen dai tu', 'tt gdnn trung tam giao duc thuong xuyen huyen dai tu', 'tt gdnn ttgdtx huyen dai tu', 'tt gdnn trung tam gdtx huyen dai tu', 'tt gdnn giao duc thuong xuyen huyen dai tu']",6
TTGDTX Huyện Đồng Hỷ,"['TTGDTX Huyện Đồng Hỷ', 'ttgdtx huyen dong hy', 'ttgiao duc thuong xuyen huyen dong hy', 'tttrung tam giao duc thuong xuyen huyen dong hy', 'tttrung tam gdtx huyen dong hy', 'ttttgdtx huyen dong hy']",6
THPT Trại Cau,"['THPT Trại Cau', 'thpt trai cau', 'truong trung hoc pho thong trai cau', 'trung hoc pho thong trai cau', 'pt trai cau', 'truong thpt trai cau', 'ptth trai cau', 'truong cap 3 trai cau', 'cap 3 trai cau', 'pho thong trai cau', 'pho thong trung hoc trai cau']",11
TT GDNN-GDTX Huyện Đồng Hỷ,"['TT GDNN-GDTX Huyện Đồng Hỷ', 'tt gdnn gdtx huyen dong hy', 'tt gdnn ttgdtx huyen dong hy', 'tt gdnn trung tam gdtx huyen dong hy', 'tt gdnn trung tam giao duc thuong xuyen huyen dong hy', 'tt gdnn giao duc thuong xuyen huyen dong hy']",6
TTGDTX Huyện Phú Bình,"['TTGDTX Huyện Phú Bình', 'ttgdtx huyen phu binh', 'ttttgdtx huyen phu binh', 'tttrung tam giao duc thuong xuyen huyen phu binh', 'tttrung tam gdtx huyen phu binh', 'ttgiao duc thuong xuyen huyen phu binh']",6
THPT Phú Bình,"['THPT Phú Bình', 'thpt phu binh', 'truong cap 3 phu binh', 'pho thong trung hoc phu binh', 'pt phu binh', 'cap 3 phu binh', 'truong thpt phu binh', 'ptth phu binh', 'truong trung hoc pho thong phu binh', 'trung hoc pho thong phu binh', 'pho thong phu binh']",11
THPT Lương Phú,"['THPT Lương Phú', 'thpt luong phu', 'truong trung hoc pho thong luong phu', 'pho thong trung hoc luong phu', 'pt luong phu', 'trung hoc pho thong luong phu', 'truong thpt luong phu', 'pho thong luong phu', 'truong cap 3 luong phu', 'cap 3 luong phu', 'ptth luong phu']",11
THPT Điềm Thuỵ,"['THPT Điềm Thuỵ', 'thpt diem thuy', 'pho thong trung hoc diem thuy', 'truong cap 3 diem thuy', 'ptth diem thuy', 'truong thpt diem thuy', 'trung hoc pho thong diem thuy', 'pho thong diem thuy', 'pt diem thuy', 'truong trung hoc pho thong diem thuy', 'cap 3 diem thuy']",11
TT GDNN-GDTX Huyện Phú Bình,"['TT GDNN-GDTX Huyện Phú Bình', 'tt gdnn gdtx huyen phu binh', 'tt gdnn giao duc thuong xuyen huyen phu binh', 'tt gdnn trung tam gdtx huyen phu binh', 'tt gdnn trung tam giao duc thuong xuyen huyen phu binh', 'tt gdnn ttgdtx huyen phu binh']",6
TTGDTX Thị xã Phổ Yên,"['TTGDTX Thị xã Phổ Yên', 'ttgdtx thi xa pho yen', 'tttrung tam gdtx thi xa pho yen', 'tttrung tam giao duc thuong xuyen thi xa pho yen', 'ttttgdtx thi xa pho yen', 'ttgiao duc thuong xuyen thi xa pho yen']",6
THPT Phổ Yên,"['THPT Phổ Yên', 'thpt pho yen', 'pt pho yen', 'cap 3 pho yen', 'trung hoc pho thong pho yen', 'ptth pho yen', 'pho thong trung hoc pho yen', 'truong cap 3 pho yen', 'pho thong pho yen', 'truong trung hoc pho thong pho yen', 'truong thpt pho yen']",11
CĐ Công nghệ và Kinh tế Công nghiệp,"['CĐ Công nghệ và Kinh tế Công nghiệp', 'cd cong nghe va kinh te cong nghiep']",2
TC Nghề Nam Thái Nguyên,"['TC Nghề Nam Thái Nguyên', 'tc nghe nam thai nguyen']",2
Trường TC nghề KT 3D,"['Trường TC nghề KT 3D', 'truong tc nghe kt 3d']",2
TT GDTX Thị xã Phổ Yên,"['TT GDTX Thị xã Phổ Yên', 'tt gdtx thi xa pho yen', 'tt giao duc thuong xuyen thi xa pho yen', 'tt trung tam giao duc thuong xuyen thi xa pho yen', 'tt trung tam gdtx thi xa pho yen', 'tt ttgdtx thi xa pho yen']",6
THPT Lý Nam Đế,"['THPT Lý Nam Đế', 'thpt ly nam de', 'pt ly nam de', 'trung hoc pho thong ly nam de', 'pho thong ly nam de', 'truong trung hoc pho thong ly nam de', 'pho thong trung hoc ly nam de', 'cap 3 ly nam de', 'ptth ly nam de', 'truong thpt ly nam de', 'truong cap 3 ly nam de']",11
TT GDNN-GDTX TX Phổ Yên,"['TT GDNN-GDTX TX Phổ Yên', 'tt gdnn gdtx tx pho yen', 'tt gdnn ttgdtx tx pho yen', 'tt gdnn trung tam gdtx tx pho yen', 'tt gdnn trung tam giao duc thuong xuyen tx pho yen', 'tt gdnn giao duc thuong xuyen tx pho yen']",6
Trung cấp Dân tộc nội trú Thái Nguyên,"['Trung cấp Dân tộc nội trú Thái Nguyên', 'trung cap dan toc noi tru thai nguyen']",2
THPT Chuyên Nguyễn Tất Thành,"['THPT Chuyên Nguyễn Tất Thành', 'thpt chuyen nguyen tat thanh', 'truong trung hoc pho thong chuyen nguyen tat thanh', 'pho thong trung hoc chuyen nguyen tat thanh', 'cap 3 chuyen nguyen tat thanh', 'trung hoc pho thong chuyen nguyen tat thanh', 'pt chuyen nguyen tat thanh', 'ptth chuyen nguyen tat thanh', 'truong thpt chuyen nguyen tat thanh', 'truong cap 3 chuyen nguyen tat thanh', 'pho thong chuyen nguyen tat thanh']",11
PT Dân tộc nội trú THPT Tỉnh Yên Bái,"['PT Dân tộc nội trú THPT Tỉnh Yên Bái', 'pt dan toc noi tru thpt tinh yen bai', 'pt dan toc noi tru pho thong tinh yen bai', 'pt dan toc noi tru truong thpt tinh yen bai', 'pt dan toc noi tru trung hoc pho thong tinh yen bai', 'pt dan toc noi tru truong cap 3 tinh yen bai', 'pt dan toc noi tru pt tinh yen bai', 'pt dan toc noi tru truong trung hoc pho thong tinh yen bai', 'pt dan toc noi tru ptth tinh yen bai', 'pt dan toc noi tru pho thong trung hoc tinh yen bai', 'pt dan toc noi tru cap 3 tinh yen bai']",11
THPT Đồng Tâm,"['THPT Đồng Tâm', 'thpt dong tam', 'pt dong tam', 'cap 3 dong tam', 'truong cap 3 dong tam', 'ptth dong tam', 'truong trung hoc pho thong dong tam', 'pho thong dong tam', 'pho thong trung hoc dong tam', 'trung hoc pho thong dong tam', 'truong thpt dong tam']",11
TTGDTX tỉnh,"['TTGDTX tỉnh', 'ttgdtx tinh', 'tttrung tam gdtx tinh', 'tttrung tam giao duc thuong xuyen tinh', 'ttgiao duc thuong xuyen tinh', 'ttttgdtx tinh']",6
TT DN-GDTX TP Yên Bái,"['TT DN-GDTX TP Yên Bái', 'tt dn gdtx tp yen bai', 'tt dn giao duc thuong xuyen tp yen bai', 'tt dn trung tam giao duc thuong xuyen tp yen bai', 'tt dn trung tam gdtx tp yen bai', 'tt dn ttgdtx tp yen bai']",6
Cao đẳng Y tế Yên Bái,"['Cao đẳng Y tế Yên Bái', 'cao dang y te yen bai', 'truong cao dang y te yen bai', 'cd y te yen bai']",4
TT GDNN-GDTX TP Yên Bái,"['TT GDNN-GDTX TP Yên Bái', 'tt gdnn gdtx tp yen bai', 'tt gdnn trung tam gdtx tp yen bai', 'tt gdnn ttgdtx tp yen bai', 'tt gdnn giao duc thuong xuyen tp yen bai', 'tt gdnn trung tam giao duc thuong xuyen tp yen bai']",6
Bán công Phan Bội Châu,"['Bán công Phan Bội Châu', 'ban cong phan boi chau']",2
THPT BC Phan Chu Trinh,"['THPT BC Phan Chu Trinh', 'thpt bc phan chu trinh', 'trung hoc pho thong bc phan chu trinh', 'truong trung hoc pho thong bc phan chu trinh', 'truong cap 3 bc phan chu trinh', 'pho thong trung hoc bc phan chu trinh', 'truong thpt bc phan chu trinh', 'pho thong bc phan chu trinh', 'ptth bc phan chu trinh', 'pt bc phan chu trinh', 'cap 3 bc phan chu trinh']",11
THPT Nghĩa Lộ,"['THPT Nghĩa Lộ', 'thpt nghia lo', 'truong cap 3 nghia lo', 'pho thong trung hoc nghia lo', 'cap 3 nghia lo', 'ptth nghia lo', 'truong trung hoc pho thong nghia lo', 'truong thpt nghia lo', 'pho thong nghia lo', 'pt nghia lo', 'trung hoc pho thong nghia lo']",11
PT DTNT THPT Miền Tây,"['PT DTNT THPT Miền Tây', 'pt dtnt thpt mien tay', 'pt dtnt pho thong trung hoc mien tay', 'pt dtnt truong thpt mien tay', 'pt dtnt pho thong mien tay', 'pt dtnt pt mien tay', 'pt dtnt trung hoc pho thong mien tay', 'pt dtnt truong trung hoc pho thong mien tay', 'pt dtnt ptth mien tay', 'pt dtnt cap 3 mien tay', 'pt dtnt truong cap 3 mien tay']",11
TT GDTX-HNDN Tx Nghĩa Lộ,"['TT GDTX-HNDN Tx Nghĩa Lộ', 'tt gdtx hndn tx nghia lo', 'tt trung tam giao duc thuong xuyen hndn tx nghia lo', 'tt trung tam gdtx hndn tx nghia lo', 'tt ttgdtx hndn tx nghia lo', 'tt giao duc thuong xuyen hndn tx nghia lo']",6
Trung cấp Nghề DTNT Nghĩa Lộ,"['Trung cấp Nghề DTNT Nghĩa Lộ', 'trung cap nghe dtnt nghia lo']",2
Trung cấp DTNT Nghĩa Lộ,"['Trung cấp DTNT Nghĩa Lộ', 'trung cap dtnt nghia lo']",2
THPT Nguyễn Lương Bằng,"['THPT Nguyễn Lương Bằng', 'thpt nguyen luong bang', 'truong trung hoc pho thong nguyen luong bang', 'trung hoc pho thong nguyen luong bang', 'truong thpt nguyen luong bang', 'ptth nguyen luong bang', 'pho thong trung hoc nguyen luong bang', 'cap 3 nguyen luong bang', 'truong cap 3 nguyen luong bang', 'pho thong nguyen luong bang', 'pt nguyen luong bang']",11
TT DN-GDTX Huyện Văn Yên,"['TT DN-GDTX Huyện Văn Yên', 'tt dn gdtx huyen van yen', 'tt dn trung tam gdtx huyen van yen', 'tt dn trung tam giao duc thuong xuyen huyen van yen', 'tt dn giao duc thuong xuyen huyen van yen', 'tt dn ttgdtx huyen van yen']",6
