Column1,text,normed_text,clean_text
21500,t48 dai hoc canh sat nhan dan,ĐẠI HỌC CẢNH SÁT NHÂN DÂN,ĐH CẢNH SÁT NHÂN DÂN
21557,dai hoc canh sat cand,ĐẠI HỌC CẢNH SÁT NHÂN DÂN,ĐH CẢNH SÁT NHÂN DÂN
21600,dh csnd tphcm,ĐẠI HỌC CẢNH SÁT NHÂN DÂN,ĐH CẢNH SÁT NHÂN DÂN
21602,dh csnd tphcm,Đại học Cảnh sát Nhân dân,ĐH Cảnh sát Nhân dân
29609,ĐHCS,Trường Đại học Cảnh sát Nhân dân,ĐH Cảnh sát Nhân dân
16703,Ritsumeikan Asia Pacific University,Trường Đại học Châu Á Thái Bình Dương Ritsumeikan,ĐH Châu Á Thái Bình Dương Ritsumeikan
29255,Ritsumeikan Asia Pacific University,Trường Đại học Châu Á Thái Bình Dương Ritsumeikan,ĐH Châu Á Thái Bình Dương Ritsumeikan
16084,Trường Đại học Chu Văn An,Trường Đại học Chu Văn An,ĐH Chu Văn An
20683,CVAU,Đại Học Chu Văn An,ĐH Chu Văn An
20959,Đại Học Chu Văn An,Đại Học Chu Văn An,ĐH Chu Văn An
16448,Đại học Chung-Ang,Đại học Chung Ang,ĐH Chung Ang
28104,Dai Hoc Gia dinh,Trường đại học CNTT Gia Định,đại học CNTT Gia Định
28105,dai hoc gia dinh,Trường đại học CNTT Gia Định,đại học CNTT Gia Định
27747,Columbia University in the City of New York,Đại học Columbia ,ĐH Columbia
15427,Trade Union University,Trường Đại Học Công Đoàn,ĐH Công Đoàn
17897,Trường Đại Học Công Đoàn,Trường Đại Học Công Đoàn,ĐH Công Đoàn
17988,Trường Đại học Công đoàn,Trường Đại Học Công Đoàn,ĐH Công Đoàn
20324,ĐH Công đoàn,Đại Học Công đoàn,ĐH Công đoàn
20325, Vietnam Trade Union University,Đại Học Công đoàn,ĐH Công đoàn
20326, Vietnam Trade Union University,Đại Học Công đoàn,ĐH Công đoàn
20587,DHCD,Đại Học Công Đoàn,ĐH Công Đoàn
20863,Đại Học Công Đoàn,Đại Học Công Đoàn,ĐH Công Đoàn
28963,Furen University,Đại học Công giáo Phụ Nhân,ĐH Công giáo Phụ Nhân
18488,"California State University, Long Beach",Đại học Công lập Bang California Long Beach (California State University Long Beach),ĐH Công lập Bang California Long Beach
28512,"California State University, Long Beach",Đại học Công lập Bang California Long Beach ,ĐH Công lập Bang California Long Beach
19569,San Diego State University,Đại học Công lập San Diego (San Diego State University),ĐH Công lập San Diego
20225,ĐH Công nghệ,Đại Học Công nghệ,ĐH Công nghệ
20226, University of Engineering and Technology ,Đại Học Công nghệ,ĐH Công nghệ
20227, UET,Đại Học Công nghệ,ĐH Công nghệ
20595,VNU-UT,Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,ĐH Công Nghệ – ĐH Quốc Gia Hà Nội
20871,Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,ĐH Công Nghệ – ĐH Quốc Gia Hà Nội
21031,dai hoc cong nghe-dai hoc quoc gia ha noi,Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,ĐH Công Nghệ – ĐH Quốc Gia Hà Nội
15466,Đại học Đông Á,Trường đại học Công nghệ Đông Á,đại học Công nghệ Đông Á
16167,trường CĐ CKN Đông Á,Trường đại học Công nghệ Đông Á,đại học Công nghệ Đông Á
20556,EAUT,Đại học Công nghệ Đông Á,ĐH Công nghệ Đông Á
20832,Đại học Công nghệ Đông Á,Đại học Công nghệ Đông Á,ĐH Công nghệ Đông Á
15011,Đại Học Công Nghệ Đồng Nai,Trường Đại Học Công Nghệ Đồng Nai,ĐH Công Nghệ Đồng Nai
17565,Trường Đại Học Công Nghệ Đồng Nai,Trường Đại Học Công Nghệ Đồng Nai,ĐH Công Nghệ Đồng Nai
19420,Trường Đại học Công nghệ Đồng Nai,Trường Đại Học Công Nghệ Đồng Nai,ĐH Công Nghệ Đồng Nai
20439,DNTU,Đại Học Công Nghệ Đồng Nai,ĐH Công Nghệ Đồng Nai
20715,Đại Học Công Nghệ Đồng Nai,Đại Học Công Nghệ Đồng Nai,ĐH Công Nghệ Đồng Nai
28264,Truong DH cong nge Dong Nai,Trường Đại Học Công Nghệ Đồng Nai,ĐH Công Nghệ Đồng Nai
20516,UTT,Đại học Công nghệ Giao thông vận tải,ĐH Công nghệ Giao thông vận tải
20792,Đại học Công nghệ Giao thông vận tải,Đại học Công nghệ Giao thông vận tải,ĐH Công nghệ Giao thông vận tải
27961,Trường ĐH công nghệ giao thông vận tải,Trường Đại học Công nghệ Giao thông Vận tải,ĐH Công nghệ Giao thông Vận tải
29348,Cbgtvt Ha Noi,Trường Đại học Công nghệ Giao thông Vận tải,ĐH Công nghệ Giao thông Vận tải
29574,dh công nghệ giao thông vận tải,Trường Đại học Công nghệ Giao thông Vận tải,ĐH Công nghệ Giao thông Vận tải
29745,Đại Học Công Nghệ Giao Thông Vận Tải cơ sở III,Trường Đại học Công nghệ Giao thông Vận tải,ĐH Công nghệ Giao thông Vận tải
29998,Dai hoc Cong Nghe GTVT Ha Noi,Trường Đại học Công nghệ Giao thông Vận tải,ĐH Công nghệ Giao thông Vận tải
15704,Trường Đại học Công nghệ Miền Đông,Trường Đại Học Công Nghệ Miền Đông,ĐH Công Nghệ Miền Đông
19916,DH Cong Nghe Mien Dong,Trường Đại Học Công Nghệ Miền Đông,ĐH Công Nghệ Miền Đông
20478,MUT,Đại học Công nghệ Miền Đông,ĐH Công nghệ Miền Đông
20754,Đại học Công nghệ Miền Đông,Đại học Công nghệ Miền Đông,ĐH Công nghệ Miền Đông
15860,Nagaoka University of Technology,Đại học Công nghệ Nagaoka,ĐH Công nghệ Nagaoka
16947,"Nanyang Technological University, Singapore",Đại học Công nghệ Nanyang (Nanyang Technological University),ĐH Công nghệ Nanyang
15108,Saigon Technology University (Đại học Công Nghệ Sài Gòn),Trường Đại Học Công Nghệ Sài Gòn,ĐH Công Nghệ Sài Gòn
17994,Đại Học Công Nghệ Sài Gòn ( STU),Trường Đại Học Công Nghệ Sài Gòn,ĐH Công Nghệ Sài Gòn
18418,dh cong nghe sai gon,Trường Đại Học Công Nghệ Sài Gòn,ĐH Công Nghệ Sài Gòn
20493,STU,Đại Học Công Nghệ Sài Gòn,ĐH Công Nghệ Sài Gòn
20769,Đại Học Công Nghệ Sài Gòn,Đại Học Công Nghệ Sài Gòn,ĐH Công Nghệ Sài Gòn
27120,Dai hoc bach khoa-cong nge sai gon,Đại học Công nghệ Sài gòn,ĐH Công nghệ Sài gòn
28511,Đại Học Công Nghệ Sài Gòn,Trường Đại Học Công Nghệ Sài Gòn,ĐH Công Nghệ Sài Gòn
29192,truong Dai hoc cong nghe Sai Gon STU,Trường Đại Học Công Nghệ Sài Gòn,ĐH Công Nghệ Sài Gòn
29950,ĐH cong nghe SG,Trường Đại Học Công Nghệ Sài Gòn,ĐH Công Nghệ Sài Gòn
20542,Đại Học Công Nghệ Thông Tin,Đại Học Công Nghệ Thông Tin,ĐH Công Nghệ Thông Tin
20818,Đại Học Công Nghệ Thông Tin,Đại Học Công Nghệ Thông Tin,ĐH Công Nghệ Thông Tin
27567,ĐH Công Nghệ Thông Tin,Đại học Công nghệ Thông tin,ĐH Công nghệ Thông tin
21038,truong dh cntt - dhqg tp hcm,Đại học Công nghệ Thông tin – Đại Học Quốc Gia Hà Nội,ĐH Công nghệ Thông tin – ĐH Quốc Gia Hà Nội
21441,dh cong nghe thong tin dhqgtphcm,Đại học Công nghệ Thông tin - Đại học Quốc gia TP.HCM,ĐH Công nghệ Thông tin - ĐH Quốc gia TP.HCM
21111,"truong dai hoc cong nghe thong tin, dai hoc quoc gia thanh pho ho chi minh",Đại học Công nghệ Thông tin – Đại Học Quốc Gia TP.HCM,ĐH Công nghệ Thông tin – ĐH Quốc Gia TP.HCM
15315,Trường Đại học Công nghệ thông tin và Truyền thông Thái Nguyên,Trường Đại học Công nghệ Thông tin & Truyền thông Thái Nguyên,ĐH Công nghệ Thông tin & Truyền thông Thái Nguyên
18064,Trường Đại học Công nghệ Thông tin và Truyền thông,Trường Đại học Công nghệ Thông tin & Truyền thông Thái Nguyên,ĐH Công nghệ Thông tin & Truyền thông Thái Nguyên
28169,dh cong nghe thong tin va truyen thong,Trường Đại học Công nghệ Thông tin & Truyền thông Thái Nguyên,ĐH Công nghệ Thông tin & Truyền thông Thái Nguyên
28211,dai hoc cntt va truyen thong tn,Trường Đại học Công nghệ Thông tin & Truyền thông Thái Nguyên,ĐH Công nghệ Thông tin & Truyền thông Thái Nguyên
15181,Trường Đại học Công nghệ thông tin - ĐHQG HCM,Trường Đại học Công nghệ Thông tin ĐHQG TP.HCM,ĐH Công nghệ Thông tin ĐHQG TP.HCM
15756,DH Công Nghệ Thông Tin - DHQGTPHCM,Trường Đại học Công nghệ Thông tin ĐHQG TP.HCM,ĐH Công nghệ Thông tin ĐHQG TP.HCM
16825,Đại học công nghệ thông tin TPHCM,Trường Đại học Công nghệ Thông tin ĐHQG TP.HCM,ĐH Công nghệ Thông tin ĐHQG TP.HCM
28372,Trường ĐH CNTT - ĐH QG HCM,Trường Đại học Công nghệ Thông tin ĐHQG TP.HCM,ĐH Công nghệ Thông tin ĐHQG TP.HCM
28643,CONG NGHE THONG TIN THANH PHO HO CHI MINH,Trường Đại học Công nghệ Thông tin ĐHQG TP.HCM,ĐH Công nghệ Thông tin ĐHQG TP.HCM
28648,ĐH CÔng Nghệ Thông Tin - ĐH Quốc Gia TPHCM,Trường Đại học Công nghệ Thông tin ĐHQG TP.HCM,ĐH Công nghệ Thông tin ĐHQG TP.HCM
28873,ĐH CNTT & TT Thái Nguyên,Trường Đại học Công nghệ Thông tin ĐHQG TP.HCM,ĐH Công nghệ Thông tin ĐHQG TP.HCM
20378,ĐH Công nghệ Thông tin TPHCM,Đại Học Công nghệ Thông tin TP.HCM,ĐH Công nghệ Thông tin TP.HCM
20379, University of Information Technology ,Đại Học Công nghệ Thông tin TP.HCM,ĐH Công nghệ Thông tin TP.HCM
20380, UIT,Đại Học Công nghệ Thông tin TP.HCM,ĐH Công nghệ Thông tin TP.HCM
27462,Dh cong nghe thong tin va truyen thong thai nguyen,Đại học Công nghệ thông tin và Truyền thông,ĐH Công nghệ thông tin và Truyền thông
27716,ĐH CNTT & TT,Đại học Công nghệ thông tin và Truyền thông,ĐH Công nghệ thông tin và Truyền thông
20495,Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,ĐH Công Nghệ Thông Tin và Truyền Thông – ĐH Thái Nguyên
20771,Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,ĐH Công Nghệ Thông Tin và Truyền Thông – ĐH Thái Nguyên
16080,cd cntt huu nghi viet han,Trường Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,ĐH Công nghệ Thông tin và Truyền thông Việt - Hàn
16530,cao dang cong nghe thong tin da nang,Trường Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,ĐH Công nghệ Thông tin và Truyền thông Việt - Hàn
17127,cd cong nghe thong tin huu nghi viet han,Trường Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,ĐH Công nghệ Thông tin và Truyền thông Việt - Hàn
17545,CĐ CNTT Hữu Nghị Việt Hàn,Trường Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,ĐH Công nghệ Thông tin và Truyền thông Việt - Hàn
19036,Trường Cao Đẳng Công Nghệ Thông Tin Hữu Nghị Việt Hàn - Viethanit,Trường Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,ĐH Công nghệ Thông tin và Truyền thông Việt - Hàn
19111,Trường Cao đẳng Công nghệ thông tin hữu nghị Việt - Hàn,Trường Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,ĐH Công nghệ Thông tin và Truyền thông Việt - Hàn
20375,ĐH Công nghệ TPHCM,Đại Học Công nghệ TP.HCM,ĐH Công nghệ TP.HCM
20376, Ho Chi Minh City University of Technology ,Đại Học Công nghệ TP.HCM,ĐH Công nghệ TP.HCM
20377, HUTECH,Đại Học Công nghệ TP.HCM,ĐH Công nghệ TP.HCM
20468,HUTECH,Đại Học Công nghệ TP.HCM,ĐH Công nghệ TP.HCM
20744,Đại học Công Nghệ TPHCM - HUTECH,Đại Học Công nghệ TP.HCM,ĐH Công nghệ TP.HCM
21338,dh ky thuat cong nghe_hutech,Đại Học Công nghệ TP.HCM,ĐH Công nghệ TP.HCM
21551,truong dai hoc ki thuat cong nge tp hcm_hutech,Đại Học Công nghệ TP.HCM,ĐH Công nghệ TP.HCM
28476,hutech university,Trường Đại học Công nghệ TP.HCM,ĐH Công nghệ TP.HCM
29709,HUTECH,Trường Đại học Công nghệ TP.HCM,ĐH Công nghệ TP.HCM
16337,DH KI THUAT CONG NGHE TPHCM,Trường Đại Học Công Nghệ TP.HCM - HUTECH,ĐH Công Nghệ TP.HCM - HUTECH
19373,ĐH HuTech tp. HCM,Trường Đại Học Công Nghệ TP.HCM - HUTECH,ĐH Công Nghệ TP.HCM - HUTECH
17222,dai hoc ky thuat budapest,Đại học Công nghệ và Kinh tế Budapest,ĐH Công nghệ và Kinh tế Budapest
20555,UTM,Đại Học Công Nghệ và Quản Lý Hữu Nghị,ĐH Công Nghệ và Quản Lý Hữu Nghị
20831,Đại Học Công Nghệ và Quản Lý Hữu Nghị,Đại Học Công Nghệ và Quản Lý Hữu Nghị,ĐH Công Nghệ và Quản Lý Hữu Nghị
16415,Trường Đại học Công nghệ và Quản lý Hữu Nghị - UTM,Trường Đại học Công nghệ và Quản lý Hữu Nghị - UTM,ĐH Công nghệ và Quản lý Hữu Nghị - UTM
17811,Đại Học Công Nghệ Và Quản Lý Hữu Nghị - UTM,Trường Đại học Công nghệ và Quản lý Hữu Nghị - UTM,ĐH Công nghệ và Quản lý Hữu Nghị - UTM
20512,Đại Học Công Nghệ Vạn Xuân,Đại Học Công Nghệ Vạn Xuân,ĐH Công Nghệ Vạn Xuân
20788,Đại Học Công Nghệ Vạn Xuân,Đại Học Công Nghệ Vạn Xuân,ĐH Công Nghệ Vạn Xuân
27119,DH Công Nghiệp,Đại học công nghiệp,ĐH công nghiệp
15636,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP DỆT MAY HÀ NỘI,Trường Đại Học Công Nghiệp Dệt May Hà Nội,ĐH Công Nghiệp Dệt May Hà Nội
17339,Trường Cao Đẳng Công Nghiệp Dệt May Thời Trang Hà Nội,Trường Đại Học Công Nghiệp Dệt May Hà Nội,ĐH Công Nghiệp Dệt May Hà Nội
18438,Đại Học Học Đại ( Cao Đẳng Dệt May Thời Trang Hà Nội ),Trường Đại Học Công Nghiệp Dệt May Hà Nội,ĐH Công Nghiệp Dệt May Hà Nội
20433,HITGU,Đại Học Công Nghiệp Dệt May Hà Nội,ĐH Công Nghiệp Dệt May Hà Nội
20709,Đại Học Công Nghiệp Dệt May Hà Nội,Đại Học Công Nghiệp Dệt May Hà Nội,ĐH Công Nghiệp Dệt May Hà Nội
27230,University Hanoi Textile industry,Đại học Công nghiệp Dệt May Hà Nội,ĐH Công nghiệp Dệt May Hà Nội
27580,đạihọc công nghiệp dệt may hà nội,Đại học Công nghiệp Dệt May Hà Nội,ĐH Công nghiệp Dệt May Hà Nội
27998,dai hoc ktkt may gia lam- ha noi,Trường Đại Học Công Nghiệp Dệt May Hà Nội,ĐH Công Nghiệp Dệt May Hà Nội
29694,Đại Học Dệt May Hà Nội,Trường Đại Học Công Nghiệp Dệt May Hà Nội,ĐH Công Nghiệp Dệt May Hà Nội
15430,DH cong nghiep ha noi,Trường Đại học Công nghiệp Hà Nội,ĐH Công nghiệp Hà Nội
15525,Đại Học Công Nghiệp Hà Nội,Trường Đại học Công nghiệp Hà Nội,ĐH Công nghiệp Hà Nội
18185,ĐH CN 4,Trường Đại học Công nghiệp Hà Nội,ĐH Công nghiệp Hà Nội
19408,ĐH công nghiệp,Trường Đại học Công nghiệp Hà Nội,ĐH Công nghiệp Hà Nội
19809,Dai Hoc Cong Nghiep 4,Trường Đại học Công nghiệp Hà Nội,ĐH Công nghiệp Hà Nội
19924,Đai Học Công Nghiệp ( HUI ),Trường Đại học Công nghiệp Hà Nội,ĐH Công nghiệp Hà Nội
20255,ĐH Công nghiệp HN,Đại Học Công nghiệp Hà Nội,ĐH Công nghiệp Hà Nội
20256, Hanoi University of Industry ,Đại Học Công nghiệp Hà Nội,ĐH Công nghiệp Hà Nội
20257, HAUI,Đại Học Công nghiệp Hà Nội,ĐH Công nghiệp Hà Nội
20442,HAUI,Đại Học Công Nghiệp Hà Nội,ĐH Công Nghiệp Hà Nội
20718,Đại Học Công Nghiệp Hà Nội,Đại Học Công Nghiệp Hà Nội,ĐH Công Nghiệp Hà Nội
21019,dai hoc cong nghiep ha noi (haui),Đại học Công nghiệp Hà Nội,ĐH Công nghiệp Hà Nội
21110,"dai hoc cong ngiep ha noi ""haui""",Đại học Công nghiệp Hà Nội,ĐH Công nghiệp Hà Nội
27434,ĐH Công nghiệp Hà Nội,Đại Học Công nghiệp Hà Nội,ĐH Công nghiệp Hà Nội
27874,DH cn hanoi,Trường Đại học Công nghiệp Hà Nội,ĐH Công nghiệp Hà Nội
28574,Daj hoc cnhn,Trường Đại học Công nghiệp Hà Nội,ĐH Công nghiệp Hà Nội
29593,CN HN,Trường Đại học Công nghiệp Hà Nội,ĐH Công nghiệp Hà Nội
29973,Đại Học Công Nghiệp,Trường Đại học Công nghiệp Hà Nội,ĐH Công nghiệp Hà Nội
15231,DH công nghiệp Quảng Ninh,Trường Đại học Công nghiệp Quảng Ninh,ĐH Công nghiệp Quảng Ninh
17611,ĐHCN Quảng Ninh,Trường Đại học Công nghiệp Quảng Ninh,ĐH Công nghiệp Quảng Ninh
17929,Đại học Công nghiệp Quảng Ninh,Trường Đại học Công nghiệp Quảng Ninh,ĐH Công nghiệp Quảng Ninh
20449,QNUI,Đại Học Công Nghiệp Quảng Ninh,ĐH Công Nghiệp Quảng Ninh
20725,Đại Học Công Nghiệp Quảng Ninh,Đại Học Công Nghiệp Quảng Ninh,ĐH Công Nghiệp Quảng Ninh
23295,dai hoc cong nghiep quang ninh truoc nam hoc 2019 2020,Đại học Công nghiệp Quảng Ninh,ĐH Công nghiệp Quảng Ninh
27446,truong dai hoc cong ngiep quang ninh,Đại học Công nghiệp Quảng Ninh,ĐH Công nghiệp Quảng Ninh
27917,Daj hok cong ngjep quang njnh,Trường Đại học Công nghiệp Quảng Ninh,ĐH Công nghiệp Quảng Ninh
19208,Đại Học Công Nghiệp Thanh Phố Hồ Chí Minh ở Quãng Ngãi,Trường Đại Học Công Nghiệp Thành Phố Hồ Chí Minh - Phân hiệu Quảng Ngãi,ĐH Công Nghiệp Thành Phố Hồ Chí Minh
20423,ĐH Công nghiệp Thực phẩm,Đại Học Công nghiệp Thực phẩm,ĐH Công nghiệp Thực phẩm
20424, HCM University of Food Industry ,Đại Học Công nghiệp Thực phẩm,ĐH Công nghiệp Thực phẩm
20425, HUFI,Đại Học Công nghiệp Thực phẩm,ĐH Công nghiệp Thực phẩm
15954,TRUONG DH CONG NGHIEP THUC PHAM TPHCM,Trường Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh,Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh
16011,Trường ĐH Công Nghiệp thuc pham Tp. Hồ Chí Minh,Trường Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh,Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh
16493,DH Cong nghiep thuc pham TPHCM,Trường Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh,Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh
17475,Đại Học CNTP  TPHCM,Trường Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh,Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh
17723,Truong DH CNTP tphcm,Trường Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh,Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh
17762,dhcntp tphcm,Trường Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh,Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh
17765,Đại học công nhiệp thực phẩm tp.HCM,Trường Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh,Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh
18220,Đại học Công nghiệp Thực phẩm TP.HCM,Trường Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh,Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh
19388,Đại học Công nghiệp Thực phẩm TP.HCM,Trường Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh,Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh
19470,dai hoc cong nghiep thuc pham thanh pho ho chi minh,Trường Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh,Đại học Công nghiệp Thực phẩm Thành phố Hồ Chí Minh
20443,HUFI,Đại học Công nghiệp Thực phẩm TP.HCM,Đại học Công nghiệp Thực phẩm TP.HCM
20719,Đại Học Công Nghiệp Thực Phẩm TP HCM,Đại học Công nghiệp Thực phẩm TP.HCM,Đại học Công nghiệp Thực phẩm TP.HCM
21521,dhcntp tphcm,Đại học Công nghiệp Thực phẩm TP.HCM,Đại học Công nghiệp Thực phẩm TP.HCM
